Getting frames...
Detecting faces...
K-NN algo
 ('1.pth', 0.26307213306427),
 ('4.pth', 0.2459767758846283),
 ('1.pth', 0.21409070491790771),
 ('3.pth', 0.014245398342609406),
 ('1.pth', 0.2672070860862732),
 ('1.pth', 0.3183943033218384),
 ('4.pth', 0.29851314425468445),
 ('1.pth', 0.3045533001422882),
 ('1.pth', 0.2675646245479584),
 ('1.pth', 0.2250809669494629),
 ('1.pth', 0.30260539054870605),
 ('1.pth', 0.2398732304573059),
 ('1.pth', 0.17793607711791992),
 ('1.pth', 0.18467476963996887),
 ('1.pth', 0.17129911482334137),
 ('1.pth', 0.1979495882987976),
 ('1.pth', 0.20687788724899292),
 ('4.pth', 0.197983056306839),
 ('1.pth', 0.20297953486442566),
 ('1.pth', 0.19885942339897156),
 ('1.pth', 0.18765176832675934),
 ('1.pth', 0.18030492961406708),
 ('1.pth', 0.19922704994678497),
 ('4.pth', 0.22265546023845673),
 ('4.pth', 0.17697714269161224),
 ('4.pth', 0.18611551821231842),
 ('4.pth', 0.21651393175125122),
 ('4.pth', 0.20725560188293457),
 ('4.pth', 0.21573960781097412),
 ('4.pth', 0.20306792855262756),
 ('1.pth', 0.2070651799440384),
 ('4.pth', 0.2228449136018753),
 ('4.pth', 0.22336576879024506),
 ('4.pth', 0.23234352469444275),
 ('4.pth', 0.23519611358642578),
 ('1.pth', 0.20183752477169037),
 ('1.pth', 0.2325391173362732),
 ('4.pth', 0.2598005533218384),
 ('4.pth', 0.24207139015197754),
 ('4.pth', 0.2610517144203186),
 ('1.pth', 0.20833881199359894),
 ('1.pth', 0.21438229084014893),
 ('4.pth', 0.22062446177005768),
 ('4.pth', 0.21958112716674805),
 ('1.pth', 0.22285275161266327),
 ('4.pth', 0.23049263656139374),
 ('4.pth', 0.2693166136741638),
 ('4.pth', 0.26213178038597107),
 ('4.pth', 0.26737016439437866),
 ('4.pth', 0.2742815613746643),
 ('4.pth', 0.23936641216278076),
 ('1.pth', 0.2431035041809082),
 ('1.pth', 0.22461925446987152),
 ('4.pth', 0.23948654532432556),
 ('1.pth', 0.2154655158519745),
 ('1.pth', 0.20922568440437317),
 ('4.pth', 0.25034138560295105),
 ('4.pth', 0.22808678448200226),
 ('4.pth', 0.24160891771316528),
 ('4.pth', 0.24434152245521545),
 ('4.pth', 0.2317122220993042),
 ('4.pth', 0.24751490354537964),
 ('4.pth', 0.2421950399875641),
 ('1.pth', 0.26356106996536255),
 ('4.pth', 0.24528388679027557),
 ('4.pth', 0.24378247559070587),
 ('4.pth', 0.24866807460784912),
 ('4.pth', 0.2535240352153778),
 ('4.pth', 0.26458263397216797),
 ('1.pth', 0.25977250933647156),
 ('1.pth', 0.2523941695690155),
 ('1.pth', 0.20665617287158966),
 ('1.pth', 0.20319196581840515),
 ('1.pth', 0.23357361555099487),
 ('1.pth', 0.2634159028530121),
 ('1.pth', 0.2546544373035431),
 ('1.pth', 0.27441948652267456),
 ('1.pth', 0.24231639504432678),
 ('1.pth', 0.2976352572441101),
 ('1.pth', 0.26567673683166504),
 ('1.pth', 0.27600160241127014),
 ('1.pth', 0.31170597672462463),
 ('1.pth', 0.28550460934638977),
 ('1.pth', 0.2912551164627075),
 ('1.pth', 0.3263806104660034),
 ('1.pth', 0.30066806077957153),
 ('1.pth', 0.30401182174682617),
 ('1.pth', 0.24743232131004333),
 ('1.pth', 0.29913511872291565),
 ('1.pth', 0.2937544584274292),
 ('1.pth', 0.25012123584747314),
 ('1.pth', 0.2824506163597107),
 ('1.pth', 0.2362794727087021),
 ('1.pth', 0.2594849467277527),
 ('1.pth', 0.34928253293037415),
 ('1.pth', 0.32640981674194336),
 ('1.pth', 0.3549672067165375),
 ('1.pth', 0.3346497118473053),
 ('1.pth', 0.32664310932159424),
 ('1.pth', 0.2298465520143509),
 ('1.pth', 0.2921838164329529),
 ('1.pth', 0.22952529788017273),
 ('1.pth', 0.25937896966934204),
 ('1.pth', 0.24608345329761505),
 ('1.pth', 0.2615867853164673),
 ('1.pth', 0.19815906882286072),
 ('1.pth', 0.2601628601551056),
 ('1.pth', 0.2739086151123047),
 ('1.pth', 0.19273747503757477),
 ('1.pth', 0.18015414476394653),
 ('1.pth', 0.23511214554309845),
 ('1.pth', 0.2077225297689438),
 ('1.pth', 0.19537802040576935),
 ('1.pth', -0.011195824481546879),
 ('1.pth', 0.18390613794326782),
 ('6.pth', 0.24288012087345123),
 ('1.pth', 0.26032352447509766),
 ('6.pth', 0.1884700357913971),
 ('1.pth', 0.24197326600551605),
 ('1.pth', 0.24424143135547638),
 ('1.pth', 0.305914968252182),
 ('1.pth', 0.2619059979915619),
 ('1.pth', 0.2984808385372162),
 ('1.pth', 0.2807929813861847),
 ('1.pth', 0.039093781262636185),
 ('1.pth', 0.3022415041923523),
 ('1.pth', 0.31132972240448),
 ('1.pth', 0.30353012681007385),
 ('1.pth', 0.2906094789505005),
 ('1.pth', 0.3168818950653076),
 ('1.pth', 0.281818151473999),
 ('1.pth', 0.28826141357421875),
 ('1.pth', 0.3381066620349884),
 ('1.pth', 0.35771793127059937),
 ('1.pth', 0.31951773166656494),
 ('1.pth', 0.321405291557312),
 ('1.pth', 0.3136101961135864),
 ('1.pth', 0.34710919857025146),
 ('1.pth', 0.3136737644672394),
 ('1.pth', 0.31398752331733704),
 ('1.pth', 0.35252106189727783),
 ('1.pth', 0.35931313037872314),
 ('1.pth', 0.35397714376449585),
 ('1.pth', 0.3527055084705353),
 ('1.pth', 0.3468266725540161),
 ('1.pth', 0.3561183214187622),
 ('1.pth', 0.37718096375465393),
 ('1.pth', 0.36671164631843567),
 ('1.pth', 0.3826954960823059),
 ('1.pth', 0.3774191439151764),
 ('1.pth', 0.3776033818721771),
 ('1.pth', 0.3822319209575653),
 ('1.pth', 0.38577350974082947),
 ('1.pth', 0.38906535506248474),
 ('1.pth', 0.3899351954460144),
 ('1.pth', 0.3860410749912262),
 ('1.pth', 0.4106605648994446),
 ('1.pth', 0.4103009104728699),
 ('1.pth', 0.41368111968040466),
 ('1.pth', 0.39390429854393005),
 ('1.pth', 0.40078097581863403),
 ('1.pth', 0.3766258955001831),
 ('1.pth', 0.38758978247642517),
 ('1.pth', 0.39001917839050293),
 ('1.pth', 0.37728551030158997),
 ('1.pth', 0.3942897915840149),
 ('1.pth', 0.35690397024154663),
 ('1.pth', 0.36814218759536743),
 ('1.pth', 0.3733195662498474),
 ('1.pth', 0.3572657108306885),
 ('1.pth', 0.3707870543003082),
 ('1.pth', 0.3608074486255646),
 ('1.pth', 0.350067675113678),
 ('1.pth', 0.36903640627861023),
 ('1.pth', 0.36148178577423096),
 ('1.pth', 0.3578910827636719),
 ('1.pth', 0.32496732473373413),
 ('1.pth', 0.3394394814968109),
 ('1.pth', 0.34920552372932434),
 ('1.pth', 0.3621322810649872),
 ('1.pth', 0.3732379078865051),
 ('1.pth', 0.3746034801006317),
 ('1.pth', 0.37043923139572144),
 ('1.pth', 0.3638313412666321),
 ('1.pth', 0.37472864985466003),
 ('1.pth', 0.3831278085708618),
 ('1.pth', 0.3645244240760803),
 ('1.pth', 0.364214688539505),
 ('1.pth', 0.35392940044403076),
 ('1.pth', 0.35359418392181396),
 ('1.pth', 0.36164620518684387),
 ('1.pth', 0.34484943747520447),
 ('1.pth', 0.3547864556312561),
 ('1.pth', 0.33933812379837036),
 ('1.pth', 0.35383346676826477),
 ('1.pth', 0.35690590739250183),
 ('1.pth', 0.343165785074234),
 ('1.pth', 0.35233640670776367),
 ('1.pth', 0.34583476185798645),
 ('1.pth', 0.352725088596344),
 ('1.pth', 0.3784419000148773),
 ('1.pth', 0.3627607822418213),
 ('1.pth', 0.35397711396217346),
 ('1.pth', 0.373636931180954),
 ('1.pth', 0.3452391028404236),
 ('1.pth', 0.3436127305030823),
 ('1.pth', 0.3388165235519409),
 ('1.pth', 0.33507829904556274),
 ('1.pth', 0.3290771543979645),
 ('1.pth', 0.3129154145717621),
 ('1.pth', 0.33054041862487793),
 ('1.pth', 0.3531639575958252),
 ('1.pth', 0.3537057638168335),
 ('1.pth', 0.3462005853652954),
 ('1.pth', 0.34357842803001404),
 ('1.pth', 0.36203721165657043),
 ('1.pth', 0.33387356996536255),
 ('1.pth', 0.33760693669319153),
 ('1.pth', 0.3614158630371094),
 ('1.pth', 0.34761717915534973),
 ('1.pth', 0.3801889419555664),
 ('1.pth', 0.4016960859298706),
 ('4.pth', 0.1712370216846466),
 ('1.pth', 0.38454365730285645),
 ('4.pth', 0.20573294162750244),
 ('1.pth', 0.4496195614337921),
 ('4.pth', 0.18845640122890472),
 ('6.pth', 0.4447903633117676),
 ('4.pth', 0.18853701651096344),
 ('1.pth', 0.42019933462142944),
 ('4.pth', 0.22323203086853027),
 ('1.pth', 0.445345401763916),
 ('4.pth', 0.18905854225158691),
 ('6.pth', 0.45747706294059753),
 ('4.pth', 0.1822059154510498),
 ('1.pth', 0.4358190596103668),
 ('4.pth', 0.18704131245613098),
 ('6.pth', 0.44798043370246887),
 ('4.pth', 0.19056124985218048),
 ('6.pth', 0.4213046431541443),
 ('4.pth', 0.18103177845478058),
 ('6.pth', 0.4132031202316284),
 ('4.pth', 0.20956015586853027),
 ('6.pth', 0.42449647188186646),
 ('4.pth', 0.20263181626796722),
 ('1.pth', 0.3144887387752533),
 ('4.pth', 0.19092422723770142),
 ('1.pth', 0.3067810535430908),
 ('4.pth', 0.20749694108963013),
 ('6.pth', 0.3008887469768524),
 ('4.pth', 0.2566220462322235),
 ('1.pth', 0.3121105134487152),
 ('1.pth', 0.248810812830925),
 ('1.pth', 0.2666175365447998),
 ('1.pth', 0.24643537402153015),
 ('1.pth', 0.3195500671863556),
 ('1.pth', 0.2762761116027832),
 ('6.pth', 0.31426259875297546),
 ('4.pth', 0.3015286922454834),
 ('1.pth', 0.3170076906681061),
 ('4.pth', 0.2856549024581909),
 ('5.pth', 0.3146752715110779),
 ('4.pth', 0.29172956943511963),
 ('1.pth', 0.2818652391433716),
 ('1.pth', 0.23335467278957367),
 ('1.pth', 0.2574291527271271),
 ('1.pth', 0.2623746395111084),
 ('1.pth', 0.3054716885089874),
 ('4.pth', 0.2761298716068268),
 ('1.pth', 0.3349997401237488),
 ('1.pth', 0.23258385062217712),
 ('1.pth', 0.3162316083908081),
 ('4.pth', 0.252162367105484),
 ('1.pth', 0.3339479863643646),
 ('1.pth', 0.2979600131511688),
 ('1.pth', 0.3136194944381714),
 ('4.pth', 0.29154443740844727),
 ('1.pth', 0.3288527727127075),
 ('4.pth', 0.32269832491874695),
 ('1.pth', 0.3502313494682312),
 ('4.pth', 0.321026474237442),
 ('4.pth', 0.3629744052886963),
 ('4.pth', 0.3211791515350342),
 ('1.pth', 0.3649986982345581),
 ('1.pth', 0.33235490322113037),
 ('4.pth', 0.37128332257270813),
 ('4.pth', 0.3321152627468109),
 ('4.pth', 0.3634073734283447),
 ('4.pth', 0.32412296533584595),
 ('4.pth', 0.3341386914253235),
 ('1.pth', 0.34778231382369995),
 ('1.pth', 0.279105544090271),
 ('4.pth', 0.32055798172950745),
 ('1.pth', 0.28426921367645264),
 ('4.pth', 0.2834641933441162),
 ('1.pth', 0.2894805073738098),
 ('4.pth', 0.2935078740119934),
 ('1.pth', 0.24616697430610657),
 ('4.pth', 0.3111371695995331),
 ('4.pth', 0.26597797870635986),
 ('4.pth', 0.2796170711517334),
 ('1.pth', 0.1999620795249939),
 ('4.pth', 0.2621229887008667),
 ('1.pth', 0.21960505843162537),
 ('4.pth', 0.2788606584072113),
 ('1.pth', 0.23011508584022522),
 ('4.pth', 0.3009832203388214),
 ('1.pth', 0.263386607170105),
 ('4.pth', 0.2917788624763489),
 ('4.pth', 0.2948674261569977),
 ('1.pth', 0.2900589108467102),
 ('4.pth', 0.3049394488334656),
 ('4.pth', 0.28370237350463867),
 ('4.pth', 0.26161104440689087),
 ('4.pth', 0.278147429227829),
 ('4.pth', 0.28086909651756287),
 ('4.pth', 0.2892879545688629),
 ('4.pth', 0.29005858302116394),
 ('4.pth', 0.2963976263999939),
 ('4.pth', 0.2884120047092438),
 ('4.pth', 0.3235357999801636),
 ('1.pth', 0.300570547580719),
 ('1.pth', 0.3319340944290161),
 ('1.pth', 0.3454400300979614),
 ('4.pth', 0.32252416014671326),
 ('4.pth', 0.327171266078949),
 ('1.pth', 0.31176212430000305),
 ('1.pth', 0.2751043140888214),
 ('1.pth', 0.30421993136405945),
 ('1.pth', 0.2964770197868347),
 ('1.pth', 0.3255360424518585),
 ('1.pth', 0.3051832318305969),
 ('1.pth', 0.3028985261917114),
 ('1.pth', 0.354907751083374),
 ('1.pth', 0.3668583333492279),
 ('1.pth', 0.36008918285369873),
 ('1.pth', 0.3849581480026245),
 ('1.pth', 0.4273777902126312),
 ('1.pth', 0.35204002261161804),
 ('1.pth', 0.4023178219795227),
 ('1.pth', 0.42067191004753113),
 ('1.pth', 0.34406572580337524),
 ('6.pth', 0.3241475224494934),
 ('6.pth', 0.331371009349823),
 ('6.pth', 0.2962466776371002),
 ('6.pth', 0.28465959429740906),
 ('6.pth', 0.2883036732673645),
 ('6.pth', 0.3482978940010071),
 ('6.pth', 0.3562430739402771),
 ('6.pth', 0.34691113233566284),
 ('6.pth', 0.40495163202285767),
 ('1.pth', 0.41323503851890564),
 ('6.pth', 0.4145737588405609),
 ('6.pth', 0.3655952215194702),
 ('1.pth', 0.418362557888031),
 ('1.pth', 0.4051257371902466),
 ('1.pth', 0.4141044616699219),
 ('1.pth', 0.40095967054367065),
 ('1.pth', 0.41668039560317993),
 ('1.pth', 0.42500147223472595),
 ('1.pth', 0.41613325476646423),
 ('1.pth', 0.40029406547546387),
 ('1.pth', 0.38570496439933777),
 ('1.pth', 0.3795374035835266),
 ('1.pth', 0.3961069881916046),
 ('1.pth', 0.3731292188167572),
 ('1.pth', 0.3707585036754608),
 ('1.pth', 0.35287243127822876),
 ('1.pth', 0.33014535903930664),
 ('1.pth', 0.34653013944625854),
 ('1.pth', 0.34529179334640503),
 ('1.pth', 0.34933698177337646),
 ('1.pth', 0.3233308494091034),
 ('1.pth', 0.1983901560306549),
 ('1.pth', 0.34400030970573425),
 ('1.pth', 0.18125179409980774),
 ('1.pth', 0.3605272173881531),
 ('1.pth', 0.1896751970052719),
 ('1.pth', 0.3253403306007385),
 ('1.pth', 0.1842058300971985),
 ('1.pth', 0.3065617084503174),
 ('1.pth', 0.20384716987609863),
 ('1.pth', 0.3101654052734375),
 ('1.pth', 0.20586174726486206),
 ('1.pth', 0.35872167348861694),
 ('1.pth', 0.20418237149715424),
 ('1.pth', 0.31176865100860596),
 ('1.pth', 0.17930862307548523),
 ('6.pth', 0.2317468822002411),
 ('1.pth', 0.2281690090894699),
 ('6.pth', 0.2654494345188141),
 ('1.pth', 0.22014138102531433),
 ('1.pth', 0.19002224504947662),
 ('4.pth', 0.32083606719970703),
 ('4.pth', 0.28960007429122925),
 ('1.pth', 0.17132240533828735),
 ('4.pth', 0.29389482736587524),
 ('1.pth', 0.17053405940532684),
 ('1.pth', 0.16236533224582672),
 ('4.pth', 0.3003200888633728),
 ('4.pth', 0.29059961438179016),
 ('1.pth', 0.16047389805316925),
 ('4.pth', 0.29978200793266296),
 ('1.pth', 0.13801203668117523),
 ('4.pth', 0.33280032873153687),
 ('1.pth', 0.13754485547542572),
 ('1.pth', 0.1556425392627716),
 ('4.pth', 0.3240291476249695),
 ('4.pth', 0.2911916971206665),
 ('1.pth', 0.1543811857700348),
 ('4.pth', 0.32630133628845215),
 ('1.pth', 0.1440371572971344),
 ('1.pth', 0.3472297191619873),
 ('1.pth', 0.16450926661491394),
 ('4.pth', 0.3325435519218445),
 ('1.pth', 0.1853647083044052),
 ('4.pth', 0.3009215295314789),
 ('1.pth', 0.16943073272705078),
 ('4.pth', 0.3096282184123993),
 ('1.pth', 0.1417160928249359),
 ('4.pth', 0.31174150109291077),
 ('1.pth', 0.21356141567230225),
 ('4.pth', 0.3058522045612335),
 ('1.pth', 0.18792620301246643),
 ('4.pth', 0.3253953456878662),
 ('1.pth', 0.13459746539592743),
 ('4.pth', 0.33183521032333374),
 ('1.pth', 0.1668662428855896),
 ('4.pth', 0.33125048875808716),
 ('1.pth', 0.15438830852508545),
 ('1.pth', 0.32725077867507935),
 ('1.pth', 0.17143037915229797),
 ('4.pth', 0.3408387005329132),
 ('1.pth', 0.15667006373405457),
 ('4.pth', 0.29491209983825684),
 ('1.pth', 0.13542267680168152),
 ('4.pth', 0.2844996750354767),
 ('1.pth', 0.21191856265068054),
 ('4.pth', 0.27884453535079956),
 ('1.pth', 0.2340007722377777),
 ('4.pth', 0.32601234316825867),
 ('1.pth', 0.187433123588562),
 ('1.pth', 0.30770525336265564),
 ('4.pth', 0.3511471152305603),
 ('1.pth', 0.16989766061306),
 ('4.pth', 0.3579656481742859),
 ('1.pth', 0.15518154203891754),
 ('4.pth', 0.3311319053173065),
 ('1.pth', 0.14531981945037842),
 ('4.pth', 0.32992279529571533),
 ('1.pth', 0.23327329754829407),
 ('4.pth', 0.2893136441707611),
 ('1.pth', 0.13151250779628754),
 ('4.pth', 0.31023478507995605),
 ('1.pth', 0.1499258428812027),
 ('4.pth', 0.029180513694882393),
